Pays,iso3,date,indicator,value
Canada,CAN,1962-Q1,real_gdp_growth_qoq,2.660950188
Denmark,DNK,1962-Q1,real_gdp_growth_qoq,1.851870187
Finland,FIN,1962-Q1,real_gdp_growth_qoq,1.346842612
France,FRA,1962-Q1,real_gdp_growth_qoq,1.800279466
Germany,DEU,1962-Q1,real_gdp_growth_qoq,1.47335232
Greece,GRC,1962-Q1,real_gdp_growth_qoq,-0.505156768
Iceland,ISL,1962-Q1,real_gdp_growth_qoq,2.324874544
Ireland,IRL,1962-Q1,real_gdp_growth_qoq,0.623614891
Italy,ITA,1962-Q1,real_gdp_growth_qoq,1.479934673
Japan,JPN,1962-Q1,real_gdp_growth_qoq,1.342397804
Luxembourg,LUX,1962-Q1,real_gdp_growth_qoq,0.160319072
Mexico,MEX,1962-Q1,real_gdp_growth_qoq,1.038747449
Netherlands,NLD,1962-Q1,real_gdp_growth_qoq,2.7209447940000002
Norway,NOR,1962-Q1,real_gdp_growth_qoq,0.325072378
Portugal,PRT,1962-Q1,real_gdp_growth_qoq,1.716390751
South Korea,KOR,1962-Q1,real_gdp_growth_qoq,1.96632563
Spain,ESP,1962-Q1,real_gdp_growth_qoq,2.365594398
Sweden,SWE,1962-Q1,real_gdp_growth_qoq,0.277189801
Switzerland,CHE,1962-Q1,real_gdp_growth_qoq,0.575396157
United Kingdom,GBR,1962-Q1,real_gdp_growth_qoq,0.457749702
United States,USA,1962-Q1,real_gdp_growth_qoq,1.783663196
Australia,AUS,1962-Q2,real_gdp_growth_qoq,1.924502943
Austria,AUT,1962-Q2,real_gdp_growth_qoq,-0.021812204
Belgium,BEL,1962-Q2,real_gdp_growth_qoq,1.322267863
Canada,CAN,1962-Q2,real_gdp_growth_qoq,0.794766259
Denmark,DNK,1962-Q2,real_gdp_growth_qoq,1.123347161
Finland,FIN,1962-Q2,real_gdp_growth_qoq,-2.533564371
France,FRA,1962-Q2,real_gdp_growth_qoq,1.615682117
Germany,DEU,1962-Q2,real_gdp_growth_qoq,1.042343972
Greece,GRC,1962-Q2,real_gdp_growth_qoq,-0.501022482
Iceland,ISL,1962-Q2,real_gdp_growth_qoq,2.243606588
Ireland,IRL,1962-Q2,real_gdp_growth_qoq,0.616916724
Italy,ITA,1962-Q2,real_gdp_growth_qoq,1.076640815
Japan,JPN,1962-Q2,real_gdp_growth_qoq,1.398081898
Luxembourg,LUX,1962-Q2,real_gdp_growth_qoq,0.161719511
Mexico,MEX,1962-Q2,real_gdp_growth_qoq,1.018640474
Netherlands,NLD,1962-Q2,real_gdp_growth_qoq,2.087974212
Norway,NOR,1962-Q2,real_gdp_growth_qoq,0.498362202
Portugal,PRT,1962-Q2,real_gdp_growth_qoq,1.625878102
South Korea,KOR,1962-Q2,real_gdp_growth_qoq,-1.913204149
Spain,ESP,1962-Q2,real_gdp_growth_qoq,2.326175952
Sweden,SWE,1962-Q2,real_gdp_growth_qoq,1.761047311
Switzerland,CHE,1962-Q2,real_gdp_growth_qoq,1.155195043
United Kingdom,GBR,1962-Q2,real_gdp_growth_qoq,0.938667639
United States,USA,1962-Q2,real_gdp_growth_qoq,0.904754391
Australia,AUS,1962-Q3,real_gdp_growth_qoq,0.800281917
Austria,AUT,1962-Q3,real_gdp_growth_qoq,0.839158414
Belgium,BEL,1962-Q3,real_gdp_growth_qoq,1.116325339
Canada,CAN,1962-Q3,real_gdp_growth_qoq,1.278910818
Denmark,DNK,1962-Q3,real_gdp_growth_qoq,0.423810709
Finland,FIN,1962-Q3,real_gdp_growth_qoq,1.952450944
France,FRA,1962-Q3,real_gdp_growth_qoq,1.439785328
Germany,DEU,1962-Q3,real_gdp_growth_qoq,2.395209581
Greece,GRC,1962-Q3,real_gdp_growth_qoq,1.289493266
Iceland,ISL,1962-Q3,real_gdp_growth_qoq,2.414549729
Ireland,IRL,1962-Q3,real_gdp_growth_qoq,0.962293817
Italy,ITA,1962-Q3,real_gdp_growth_qoq,0.600370464
Japan,JPN,1962-Q3,real_gdp_growth_qoq,1.221843407
Luxembourg,LUX,1962-Q3,real_gdp_growth_qoq,0.423164737
Mexico,MEX,1962-Q3,real_gdp_growth_qoq,1.402493898
Netherlands,NLD,1962-Q3,real_gdp_growth_qoq,3.147562475
