Pays,iso3,date,indicator,value
Portugal,PRT,2001-Q2,reer_ic37_41_cpi,95.85405499999999
Slovakia,SVK,2001-Q2,reer_ic37_41_cpi,59.33213000000001
Slovenia,SVN,2001-Q2,reer_ic37_41_cpi,94.91533
South Korea,KOR,2001-Q2,reer_ic37_41_cpi,86.84178499999999
Spain,ESP,2001-Q2,reer_ic37_41_cpi,90.630635
Sweden,SWE,2001-Q2,reer_ic37_41_cpi,100.69143
Switzerland,CHE,2001-Q2,reer_ic37_41_cpi,80.53444999999999
Turkey,TUR,2001-Q2,reer_ic37_41_cpi,74.84858
United Kingdom,GBR,2001-Q2,reer_ic37_41_cpi,108.47406000000001
United States,USA,2001-Q2,reer_ic37_41_cpi,108.08514500000001
Australia,AUS,2001-Q3,reer_ic37_41_cpi,67.35734
Austria,AUT,2001-Q3,reer_ic37_41_cpi,97.75621000000001
Belgium,BEL,2001-Q3,reer_ic37_41_cpi,95.26962
Canada,CAN,2001-Q3,reer_ic37_41_cpi,86.16829
Czechia,CZE,2001-Q3,reer_ic37_41_cpi,79.95098
Denmark,DNK,2001-Q3,reer_ic37_41_cpi,97.242835
Estonia,EST,2001-Q3,reer_ic37_41_cpi,77.64819
Finland,FIN,2001-Q3,reer_ic37_41_cpi,97.71965499999999
France,FRA,2001-Q3,reer_ic37_41_cpi,99.44345999999999
Germany,DEU,2001-Q3,reer_ic37_41_cpi,101.18339
Hungary,HUN,2001-Q3,reer_ic37_41_cpi,89.57798
Ireland,IRL,2001-Q3,reer_ic37_41_cpi,96.769885
Italy,ITA,2001-Q3,reer_ic37_41_cpi,94.769075
Japan,JPN,2001-Q3,reer_ic37_41_cpi,150.624635
Latvia,LVA,2001-Q3,reer_ic37_41_cpi,89.99969
Lithuania,LTU,2001-Q3,reer_ic37_41_cpi,85.337065
Luxembourg,LUX,2001-Q3,reer_ic37_41_cpi,90.52664
Mexico,MEX,2001-Q3,reer_ic37_41_cpi,131.99833999999998
Netherlands,NLD,2001-Q3,reer_ic37_41_cpi,97.92608999999999
New Zealand,NZL,2001-Q3,reer_ic37_41_cpi,67.19028
Norway,NOR,2001-Q3,reer_ic37_41_cpi,106.18076500000001
Poland,POL,2001-Q3,reer_ic37_41_cpi,105.042755
Portugal,PRT,2001-Q3,reer_ic37_41_cpi,96.89982499999999
Slovakia,SVK,2001-Q3,reer_ic37_41_cpi,59.950015
Slovenia,SVN,2001-Q3,reer_ic37_41_cpi,95.63111
South Korea,KOR,2001-Q3,reer_ic37_41_cpi,87.853895
Spain,ESP,2001-Q3,reer_ic37_41_cpi,91.091725
Sweden,SWE,2001-Q3,reer_ic37_41_cpi,98.6058
Switzerland,CHE,2001-Q3,reer_ic37_41_cpi,82.237285
Turkey,TUR,2001-Q3,reer_ic37_41_cpi,69.09597
United Kingdom,GBR,2001-Q3,reer_ic37_41_cpi,108.491375
United States,USA,2001-Q3,reer_ic37_41_cpi,107.58591
Australia,AUS,2001-Q4,reer_ic37_41_cpi,68.01026
Austria,AUT,2001-Q4,reer_ic37_41_cpi,97.975795
Belgium,BEL,2001-Q4,reer_ic37_41_cpi,95.55035
Canada,CAN,2001-Q4,reer_ic37_41_cpi,83.56862000000001
Czechia,CZE,2001-Q4,reer_ic37_41_cpi,81.251635
Denmark,DNK,2001-Q4,reer_ic37_41_cpi,97.602345
Estonia,EST,2001-Q4,reer_ic37_41_cpi,77.71264
Finland,FIN,2001-Q4,reer_ic37_41_cpi,97.98698999999999
France,FRA,2001-Q4,reer_ic37_41_cpi,99.36784
Germany,DEU,2001-Q4,reer_ic37_41_cpi,100.68180000000001
Hungary,HUN,2001-Q4,reer_ic37_41_cpi,89.99169
Ireland,IRL,2001-Q4,reer_ic37_41_cpi,97.87633
Italy,ITA,2001-Q4,reer_ic37_41_cpi,95.47441
Japan,JPN,2001-Q4,reer_ic37_41_cpi,147.714765
Latvia,LVA,2001-Q4,reer_ic37_41_cpi,90.26838000000001
Lithuania,LTU,2001-Q4,reer_ic37_41_cpi,84.86032499999999
Luxembourg,LUX,2001-Q4,reer_ic37_41_cpi,90.77818500000001
Mexico,MEX,2001-Q4,reer_ic37_41_cpi,134.240765
Netherlands,NLD,2001-Q4,reer_ic37_41_cpi,98.429875
New Zealand,NZL,2001-Q4,reer_ic37_41_cpi,67.01640499999999
Norway,NOR,2001-Q4,reer_ic37_41_cpi,107.21255500000001
Poland,POL,2001-Q4,reer_ic37_41_cpi,108.5264
Portugal,PRT,2001-Q4,reer_ic37_41_cpi,97.41661500000001
Slovakia,SVK,2001-Q4,reer_ic37_41_cpi,59.556545
Slovenia,SVN,2001-Q4,reer_ic37_41_cpi,96.23070999999999
South Korea,KOR,2001-Q4,reer_ic37_41_cpi,87.902155
Spain,ESP,2001-Q4,reer_ic37_41_cpi,91.933855
Sweden,SWE,2001-Q4,reer_ic37_41_cpi,98.5215
Switzerland,CHE,2001-Q4,reer_ic37_41_cpi,84.09833
Turkey,TUR,2001-Q4,reer_ic37_41_cpi,72.58848
United Kingdom,GBR,2001-Q4,reer_ic37_41_cpi,108.55561499999999
United States,USA,2001-Q4,reer_ic37_41_cpi,107.6828
Australia,AUS,2002-Q1,reer_ic37_41_cpi,71.07670999999999
Austria,AUT,2002-Q1,reer_ic37_41_cpi,97.00741500000001
Belgium,BEL,2002-Q1,reer_ic37_41_cpi,94.494725
Canada,CAN,2002-Q1,reer_ic37_41_cpi,83.06197
Czechia,CZE,2002-Q1,reer_ic37_41_cpi,84.762935
Denmark,DNK,2002-Q1,reer_ic37_41_cpi,97.130415
Estonia,EST,2002-Q1,reer_ic37_41_cpi,77.74707000000001
Finland,FIN,2002-Q1,reer_ic37_41_cpi,97.025555
France,FRA,2002-Q1,reer_ic37_41_cpi,98.70272
Germany,DEU,2002-Q1,reer_ic37_41_cpi,100.137445
Hungary,HUN,2002-Q1,reer_ic37_41_cpi,93.56358499999999
Ireland,IRL,2002-Q1,reer_ic37_41_cpi,97.587995
Italy,ITA,2002-Q1,reer_ic37_41_cpi,94.060855
Japan,JPN,2002-Q1,reer_ic37_41_cpi,136.281625
Latvia,LVA,2002-Q1,reer_ic37_41_cpi,89.639605
Lithuania,LTU,2002-Q1,reer_ic37_41_cpi,86.263235
Luxembourg,LUX,2002-Q1,reer_ic37_41_cpi,89.602255
Mexico,MEX,2002-Q1,reer_ic37_41_cpi,137.332885
Netherlands,NLD,2002-Q1,reer_ic37_41_cpi,98.81283
New Zealand,NZL,2002-Q1,reer_ic37_41_cpi,69.752395
Norway,NOR,2002-Q1,reer_ic37_41_cpi,108.323305
Poland,POL,2002-Q1,reer_ic37_41_cpi,109.42245
Portugal,PRT,2002-Q1,reer_ic37_41_cpi,96.682275
Slovakia,SVK,2002-Q1,reer_ic37_41_cpi,61.08558
Slovenia,SVN,2002-Q1,reer_ic37_41_cpi,96.33611
South Korea,KOR,2002-Q1,reer_ic37_41_cpi,88.08268000000001
Spain,ESP,2002-Q1,reer_ic37_41_cpi,91.015285
Sweden,SWE,2002-Q1,reer_ic37_41_cpi,100.529095
Switzerland,CHE,2002-Q1,reer_ic37_41_cpi,83.16477
Turkey,TUR,2002-Q1,reer_ic37_41_cpi,91.252325
United Kingdom,GBR,2002-Q1,reer_ic37_41_cpi,108.09245
United States,USA,2002-Q1,reer_ic37_41_cpi,109.635265
Australia,AUS,2002-Q2,reer_ic37_41_cpi,73.201365
Austria,AUT,2002-Q2,reer_ic37_41_cpi,97.60777
Belgium,BEL,2002-Q2,reer_ic37_41_cpi,95.22832
Canada,CAN,2002-Q2,reer_ic37_41_cpi,85.19300000000001
Czechia,CZE,2002-Q2,reer_ic37_41_cpi,88.510515
Denmark,DNK,2002-Q2,reer_ic37_41_cpi,98.18950000000001
Estonia,EST,2002-Q2,reer_ic37_41_cpi,78.72551
Finland,FIN,2002-Q2,reer_ic37_41_cpi,98.308425
France,FRA,2002-Q2,reer_ic37_41_cpi,99.724785
Germany,DEU,2002-Q2,reer_ic37_41_cpi,100.55095
Hungary,HUN,2002-Q2,reer_ic37_41_cpi,95.71153
Ireland,IRL,2002-Q2,reer_ic37_41_cpi,100.236055
Italy,ITA,2002-Q2,reer_ic37_41_cpi,95.8692
Japan,JPN,2002-Q2,reer_ic37_41_cpi,138.98314
Latvia,LVA,2002-Q2,reer_ic37_41_cpi,87.88833
Lithuania,LTU,2002-Q2,reer_ic37_41_cpi,86.629175
Luxembourg,LUX,2002-Q2,reer_ic37_41_cpi,90.6485
Mexico,MEX,2002-Q2,reer_ic37_41_cpi,131.27591999999999
Netherlands,NLD,2002-Q2,reer_ic37_41_cpi,100.10863499999999
New Zealand,NZL,2002-Q2,reer_ic37_41_cpi,73.954955
Norway,NOR,2002-Q2,reer_ic37_41_cpi,113.385955
Poland,POL,2002-Q2,reer_ic37_41_cpi,106.74336
Portugal,PRT,2002-Q2,reer_ic37_41_cpi,98.13301999999999
Slovakia,SVK,2002-Q2,reer_ic37_41_cpi,59.927115
Slovenia,SVN,2002-Q2,reer_ic37_41_cpi,97.02915
South Korea,KOR,2002-Q2,reer_ic37_41_cpi,90.52059499999999
Spain,ESP,2002-Q2,reer_ic37_41_cpi,93.161225
Sweden,SWE,2002-Q2,reer_ic37_41_cpi,101.84531999999999
Switzerland,CHE,2002-Q2,reer_ic37_41_cpi,84.74470500000001
Turkey,TUR,2002-Q2,reer_ic37_41_cpi,87.182635
United Kingdom,GBR,2002-Q2,reer_ic37_41_cpi,107.06191000000001
United States,USA,2002-Q2,reer_ic37_41_cpi,107.12645
Australia,AUS,2002-Q3,reer_ic37_41_cpi,70.32693
Austria,AUT,2002-Q3,reer_ic37_41_cpi,99.05341999999999
Belgium,BEL,2002-Q3,reer_ic37_41_cpi,96.45921
Canada,CAN,2002-Q3,reer_ic37_41_cpi,84.86504500000001
Czechia,CZE,2002-Q3,reer_ic37_41_cpi,89.99392
Denmark,DNK,2002-Q3,reer_ic37_41_cpi,99.890995
Estonia,EST,2002-Q3,reer_ic37_41_cpi,79.55072
Finland,FIN,2002-Q3,reer_ic37_41_cpi,100.299975
France,FRA,2002-Q3,reer_ic37_41_cpi,101.887085
Germany,DEU,2002-Q3,reer_ic37_41_cpi,103.00688
Hungary,HUN,2002-Q3,reer_ic37_41_cpi,95.70045
Ireland,IRL,2002-Q3,reer_ic37_41_cpi,102.68015
Italy,ITA,2002-Q3,reer_ic37_41_cpi,98.15578500000001
Japan,JPN,2002-Q3,reer_ic37_41_cpi,144.07701
Latvia,LVA,2002-Q3,reer_ic37_41_cpi,85.35891000000001
Lithuania,LTU,2002-Q3,reer_ic37_41_cpi,87.74947499999999
Luxembourg,LUX,2002-Q3,reer_ic37_41_cpi,91.92762
Mexico,MEX,2002-Q3,reer_ic37_41_cpi,126.300995
Netherlands,NLD,2002-Q3,reer_ic37_41_cpi,101.46126000000001
New Zealand,NZL,2002-Q3,reer_ic37_41_cpi,73.303235
Norway,NOR,2002-Q3,reer_ic37_41_cpi,117.123745
Poland,POL,2002-Q3,reer_ic37_41_cpi,97.197325
Portugal,PRT,2002-Q3,reer_ic37_41_cpi,100.163975
Slovakia,SVK,2002-Q3,reer_ic37_41_cpi,59.570075
Slovenia,SVN,2002-Q3,reer_ic37_41_cpi,98.36620500000001
South Korea,KOR,2002-Q3,reer_ic37_41_cpi,93.319819999999993
Spain,ESP,2002-Q3,reer_ic37_41_cpi,94.50151
Sweden,SWE,2002-Q3,reer_ic37_41_cpi,102.73962
Switzerland,CHE,2002-Q3,reer_ic37_41_cpi,86.136795
Turkey,TUR,2002-Q3,reer_ic37_41_cpi,74.708435
United Kingdom,GBR,2002-Q3,reer_ic37_41_cpi,108.524925
United States,USA,2002-Q3,reer_ic37_41_cpi,104.526865
Australia,AUS,2002-Q4,reer_ic37_41_cpi,72.041305
Austria,AUT,2002-Q4,reer_ic37_41_cpi,99.292625
Belgium,BEL,2002-Q4,reer_ic37_41_cpi,96.739105
Canada,CAN,2002-Q4,reer_ic37_41_cpi,84.53619
Czechia,CZE,2002-Q4,reer_ic37_41_cpi,86.99828
Denmark,DNK,2002-Q4,reer_ic37_41_cpi,100.39279
Estonia,EST,2002-Q4,reer_ic37_41_cpi,79.47615
Finland,FIN,2002-Q4,reer_ic37_41_cpi,100.572225
France,FRA,2002-Q4,reer_ic37_41_cpi,102.27876
Germany,DEU,2002-Q4,reer_ic37_41_cpi,102.754755
Hungary,HUN,2002-Q4,reer_ic37_41_cpi,98.74978
Ireland,IRL,2002-Q4,reer_ic37_41_cpi,104.092165
Italy,ITA,2002-Q4,reer_ic37_41_cpi,99.25735
Japan,JPN,2002-Q4,reer_ic37_41_cpi,138.718875
Latvia,LVA,2002-Q4,reer_ic37_41_cpi,84.82027
Lithuania,LTU,2002-Q4,reer_ic37_41_cpi,87.520805
Luxembourg,LUX,2002-Q4,reer_ic37_41_cpi,92.61639
Mexico,MEX,2002-Q4,reer_ic37_41_cpi,124.439945
Netherlands,NLD,2002-Q4,reer_ic37_41_cpi,101.549955
New Zealand,NZL,2002-Q4,reer_ic37_41_cpi,77.112865
Norway,NOR,2002-Q4,reer_ic37_41_cpi,119.596285
Poland,POL,2002-Q4,reer_ic37_41_cpi,99.417385
Portugal,PRT,2002-Q4,reer_ic37_41_cpi,100.916185
Slovakia,SVK,2002-Q4,reer_ic37_41_cpi,62.932694999999995
Slovenia,SVN,2002-Q4,reer_ic37_41_cpi,97.78721
South Korea,KOR,2002-Q4,reer_ic37_41_cpi,91.70324
Spain,ESP,2002-Q4,reer_ic37_41_cpi,95.820275
Sweden,SWE,2002-Q4,reer_ic37_41_cpi,105.23528999999999
Switzerland,CHE,2002-Q4,reer_ic37_41_cpi,86.63063500000001
Turkey,TUR,2002-Q4,reer_ic37_41_cpi,81.863365
United Kingdom,GBR,2002-Q4,reer_ic37_41_cpi,109.07878500000001
United States,USA,2002-Q4,reer_ic37_41_cpi,104.799115
Australia,AUS,2003-Q1,reer_ic37_41_cpi,74.613545
Austria,AUT,2003-Q1,reer_ic37_41_cpi,100.56647000000001
Belgium,BEL,2003-Q1,reer_ic37_41_cpi,98.35688999999999
Canada,CAN,2003-Q1,reer_ic37_41_cpi,87.725255
Czechia,CZE,2003-Q1,reer_ic37_41_cpi,85.679115
Denmark,DNK,2003-Q1,reer_ic37_41_cpi,102.58505500000001
Estonia,EST,2003-Q1,reer_ic37_41_cpi,80.94948500000001
Finland,FIN,2003-Q1,reer_ic37_41_cpi,102.94835
France,FRA,2003-Q1,reer_ic37_41_cpi,104.877215
Germany,DEU,2003-Q1,reer_ic37_41_cpi,105.588235
Hungary,HUN,2003-Q1,reer_ic37_41_cpi,99.647885
Ireland,IRL,2003-Q1,reer_ic37_41_cpi,108.2371
Italy,ITA,2003-Q1,reer_ic37_41_cpi,100.84278
Japan,JPN,2003-Q1,reer_ic37_41_cpi,137.3721
Latvia,LVA,2003-Q1,reer_ic37_41_cpi,83.89780999999999
Lithuania,LTU,2003-Q1,reer_ic37_41_cpi,88.760625
Luxembourg,LUX,2003-Q1,reer_ic37_41_cpi,93.6642
Mexico,MEX,2003-Q1,reer_ic37_41_cpi,116.52944500000001
Netherlands,NLD,2003-Q1,reer_ic37_41_cpi,103.698125
New Zealand,NZL,2003-Q1,reer_ic37_41_cpi,82.338505
Norway,NOR,2003-Q1,reer_ic37_41_cpi,120.290345
Poland,POL,2003-Q1,reer_ic37_41_cpi,95.793555
Portugal,PRT,2003-Q1,reer_ic37_41_cpi,102.14697000000001
Slovakia,SVK,2003-Q1,reer_ic37_41_cpi,66.99339
Slovenia,SVN,2003-Q1,reer_ic37_41_cpi,99.41205500000001
South Korea,KOR,2003-Q1,reer_ic37_41_cpi,91.280295
Spain,ESP,2003-Q1,reer_ic37_41_cpi,97.16068
Sweden,SWE,2003-Q1,reer_ic37_41_cpi,107.340755
Switzerland,CHE,2003-Q1,reer_ic37_41_cpi,88.22162
Turkey,TUR,2003-Q1,reer_ic37_41_cpi,80.38212
United Kingdom,GBR,2003-Q1,reer_ic37_41_cpi,104.97751500000001
United States,USA,2003-Q1,reer_ic37_41_cpi,101.90193
Australia,AUS,2003-Q2,reer_ic37_41_cpi,78.8054
Austria,AUT,2003-Q2,reer_ic37_41_cpi,101.41211999999999
Belgium,BEL,2003-Q2,reer_ic37_41_cpi,99.93242000000001
Canada,CAN,2003-Q2,reer_ic37_41_cpi,93.813435
Czechia,CZE,2003-Q2,reer_ic37_41_cpi,86.84145000000001
Denmark,DNK,2003-Q2,reer_ic37_41_cpi,104.70888
Estonia,EST,2003-Q2,reer_ic37_41_cpi,81.426435
Finland,FIN,2003-Q2,reer_ic37_41_cpi,104.79719
France,FRA,2003-Q2,reer_ic37_41_cpi,106.473975
Germany,DEU,2003-Q2,reer_ic37_41_cpi,106.84428
Hungary,HUN,2003-Q2,reer_ic37_41_cpi,98.259905
Ireland,IRL,2003-Q2,reer_ic37_41_cpi,111.78911500000001
Italy,ITA,2003-Q2,reer_ic37_41_cpi,103.712935
Japan,JPN,2003-Q2,reer_ic37_41_cpi,134.87279999999998
Latvia,LVA,2003-Q2,reer_ic37_41_cpi,82.71485
Lithuania,LTU,2003-Q2,reer_ic37_41_cpi,89.80906
Luxembourg,LUX,2003-Q2,reer_ic37_41_cpi,94.617915
Mexico,MEX,2003-Q2,reer_ic37_41_cpi,120.03063499999999
Netherlands,NLD,2003-Q2,reer_ic37_41_cpi,105.41015
New Zealand,NZL,2003-Q2,reer_ic37_41_cpi,82.55511
Norway,NOR,2003-Q2,reer_ic37_41_cpi,114.328475
Poland,POL,2003-Q2,reer_ic37_41_cpi,92.925185
Portugal,PRT,2003-Q2,reer_ic37_41_cpi,104.18956
Slovakia,SVK,2003-Q2,reer_ic37_41_cpi,68.69751
Slovenia,SVN,2003-Q2,reer_ic37_41_cpi,100.69623
South Korea,KOR,2003-Q2,reer_ic37_41_cpi,89.01272
Spain,ESP,2003-Q2,reer_ic37_41_cpi,99.16405
Sweden,SWE,2003-Q2,reer_ic37_41_cpi,110.03559
Switzerland,CHE,2003-Q2,reer_ic37_41_cpi,86.665975
Turkey,TUR,2003-Q2,reer_ic37_41_cpi,87.22428500000001
United Kingdom,GBR,2003-Q2,reer_ic37_41_cpi,102.208805
United States,USA,2003-Q2,reer_ic37_41_cpi,97.45597000000001
Australia,AUS,2003-Q3,reer_ic37_41_cpi,81.16169
Austria,AUT,2003-Q3,reer_ic37_41_cpi,101.260055
Belgium,BEL,2003-Q3,reer_ic37_41_cpi,99.59708499999999
Canada,CAN,2003-Q3,reer_ic37_41_cpi,94.990145
Czechia,CZE,2003-Q3,reer_ic37_41_cpi,84.59168
Denmark,DNK,2003-Q3,reer_ic37_41_cpi,103.87943
Estonia,EST,2003-Q3,reer_ic37_41_cpi,81.213065
Finland,FIN,2003-Q3,reer_ic37_41_cpi,103.91876500000001
France,FRA,2003-Q3,reer_ic37_41_cpi,106.239785
Germany,DEU,2003-Q3,reer_ic37_41_cpi,106.73971499999999
Hungary,HUN,2003-Q3,reer_ic37_41_cpi,95.0856
Ireland,IRL,2003-Q3,reer_ic37_41_cpi,111.24557
Italy,ITA,2003-Q3,reer_ic37_41_cpi,103.161115
Japan,JPN,2003-Q3,reer_ic37_41_cpi,135.64172
Latvia,LVA,2003-Q3,reer_ic37_41_cpi,82.61482000000001
Lithuania,LTU,2003-Q3,reer_ic37_41_cpi,88.196885
Luxembourg,LUX,2003-Q3,reer_ic37_41_cpi,94.585825
Mexico,MEX,2003-Q3,reer_ic37_41_cpi,117.125205
Netherlands,NLD,2003-Q3,reer_ic37_41_cpi,104.999675
New Zealand,NZL,2003-Q3,reer_ic37_41_cpi,84.43259
Norway,NOR,2003-Q3,reer_ic37_41_cpi,109.23434499999999
Poland,POL,2003-Q3,reer_ic37_41_cpi,90.623715
Portugal,PRT,2003-Q3,reer_ic37_41_cpi,104.10001
Slovakia,SVK,2003-Q3,reer_ic37_41_cpi,68.63886500000001
Slovenia,SVN,2003-Q3,reer_ic37_41_cpi,100.474095
South Korea,KOR,2003-Q3,reer_ic37_41_cpi,91.78804
Spain,ESP,2003-Q3,reer_ic37_41_cpi,98.54005000000001
Sweden,SWE,2003-Q3,reer_ic37_41_cpi,109.39072
Switzerland,CHE,2003-Q3,reer_ic37_41_cpi,83.98783
Turkey,TUR,2003-Q3,reer_ic37_41_cpi,95.592345
United Kingdom,GBR,2003-Q3,reer_ic37_41_cpi,101.997625
United States,USA,2003-Q3,reer_ic37_41_cpi,97.895835
Australia,AUS,2003-Q4,reer_ic37_41_cpi,84.59102999999999
Austria,AUT,2003-Q4,reer_ic37_41_cpi,102.02271999999999
Belgium,BEL,2003-Q4,reer_ic37_41_cpi,100.42096000000001
Canada,CAN,2003-Q4,reer_ic37_41_cpi,98.983855
Czechia,CZE,2003-Q4,reer_ic37_41_cpi,84.964195
Denmark,DNK,2003-Q4,reer_ic37_41_cpi,104.27955499999999
Estonia,EST,2003-Q4,reer_ic37_41_cpi,81.482175
Finland,FIN,2003-Q4,reer_ic37_41_cpi,104.71101
France,FRA,2003-Q4,reer_ic37_41_cpi,107.506405
Germany,DEU,2003-Q4,reer_ic37_41_cpi,107.39314999999999
Hungary,HUN,2003-Q4,reer_ic37_41_cpi,96.62898
Ireland,IRL,2003-Q4,reer_ic37_41_cpi,112.62422000000001
Italy,ITA,2003-Q4,reer_ic37_41_cpi,104.88386
Japan,JPN,2003-Q4,reer_ic37_41_cpi,142.07594
Latvia,LVA,2003-Q4,reer_ic37_41_cpi,82.298075
Lithuania,LTU,2003-Q4,reer_ic37_41_cpi,88.48866000000001
Luxembourg,LUX,2003-Q4,reer_ic37_41_cpi,95.271585
Mexico,MEX,2003-Q4,reer_ic37_41_cpi,112.957945
Netherlands,NLD,2003-Q4,reer_ic37_41_cpi,105.16258
New Zealand,NZL,2003-Q4,reer_ic37_41_cpi,86.57968
Norway,NOR,2003-Q4,reer_ic37_41_cpi,110.318555
Poland,POL,2003-Q4,reer_ic37_41_cpi,87.728145
Portugal,PRT,2003-Q4,reer_ic37_41_cpi,104.67821000000001
Slovakia,SVK,2003-Q4,reer_ic37_41_cpi,70.43187499999999
Slovenia,SVN,2003-Q4,reer_ic37_41_cpi,100.29212000000001
South Korea,KOR,2003-Q4,reer_ic37_41_cpi,88.46074999999999
Spain,ESP,2003-Q4,reer_ic37_41_cpi,100.14951500000001
Sweden,SWE,2003-Q4,reer_ic37_41_cpi,112.523825
Switzerland,CHE,2003-Q4,reer_ic37_41_cpi,84.63447
Turkey,TUR,2003-Q4,reer_ic37_41_cpi,90.13828000000001
United Kingdom,GBR,2003-Q4,reer_ic37_41_cpi,103.64563999999999
United States,USA,2003-Q4,reer_ic37_41_cpi,93.634715
Australia,AUS,2004-Q1,reer_ic37_41_cpi,88.40337
Austria,AUT,2004-Q1,reer_ic37_41_cpi,102.75488999999999
Belgium,BEL,2004-Q1,reer_ic37_41_cpi,100.48585
Canada,CAN,2004-Q1,reer_ic37_41_cpi,97.918325
Czechia,CZE,2004-Q1,reer_ic37_41_cpi,84.17772
Denmark,DNK,2004-Q1,reer_ic37_41_cpi,105.023395
Estonia,EST,2004-Q1,reer_ic37_41_cpi,82.10612499999999
Finland,FIN,2004-Q1,reer_ic37_41_cpi,105.19286
France,FRA,2004-Q1,reer_ic37_41_cpi,108.49073
Germany,DEU,2004-Q1,reer_ic37_41_cpi,108.76144
Hungary,HUN,2004-Q1,reer_ic37_41_cpi,99.82549
Ireland,IRL,2004-Q1,reer_ic37_41_cpi,113.753225
Italy,ITA,2004-Q1,reer_ic37_41_cpi,104.799385
Japan,JPN,2004-Q1,reer_ic37_41_cpi,139.4862
Latvia,LVA,2004-Q1,reer_ic37_41_cpi,82.40841499999999
Lithuania,LTU,2004-Q1,reer_ic37_41_cpi,88.602085
Luxembourg,LUX,2004-Q1,reer_ic37_41_cpi,95.867235
Mexico,MEX,2004-Q1,reer_ic37_41_cpi,115.573395
Netherlands,NLD,2004-Q1,reer_ic37_41_cpi,105.785995
New Zealand,NZL,2004-Q1,reer_ic37_41_cpi,90.27078
Norway,NOR,2004-Q1,reer_ic37_41_cpi,105.696315
Poland,POL,2004-Q1,reer_ic37_41_cpi,85.56165
Portugal,PRT,2004-Q1,reer_ic37_41_cpi,104.803815
Slovakia,SVK,2004-Q1,reer_ic37_41_cpi,75.02600000000001
Slovenia,SVN,2004-Q1,reer_ic37_41_cpi,100.23783
South Korea,KOR,2004-Q1,reer_ic37_41_cpi,87.961905
Spain,ESP,2004-Q1,reer_ic37_41_cpi,99.81845
Sweden,SWE,2004-Q1,reer_ic37_41_cpi,111.23306
Switzerland,CHE,2004-Q1,reer_ic37_41_cpi,84.10342
Turkey,TUR,2004-Q1,reer_ic37_41_cpi,95.243125
United Kingdom,GBR,2004-Q1,reer_ic37_41_cpi,107.39571
United States,USA,2004-Q1,reer_ic37_41_cpi,91.46443
Australia,AUS,2004-Q2,reer_ic37_41_cpi,83.90704
Austria,AUT,2004-Q2,reer_ic37_41_cpi,101.465165
Belgium,BEL,2004-Q2,reer_ic37_41_cpi,100.098525
Canada,CAN,2004-Q2,reer_ic37_41_cpi,95.227985
Czechia,CZE,2004-Q2,reer_ic37_41_cpi,85.53181000000001
Denmark,DNK,2004-Q2,reer_ic37_41_cpi,103.85496
Estonia,EST,2004-Q2,reer_ic37_41_cpi,82.50085
Finland,FIN,2004-Q2,reer_ic37_41_cpi,102.82235
France,FRA,2004-Q2,reer_ic37_41_cpi,107.36325
Germany,DEU,2004-Q2,reer_ic37_41_cpi,107.205075
Hungary,HUN,2004-Q2,reer_ic37_41_cpi,102.96935
Ireland,IRL,2004-Q2,reer_ic37_41_cpi,112.27781999999999
Italy,ITA,2004-Q2,reer_ic37_41_cpi,104.44226
Japan,JPN,2004-Q2,reer_ic37_41_cpi,137.40891
Latvia,LVA,2004-Q2,reer_ic37_41_cpi,84.41801000000001
Lithuania,LTU,2004-Q2,reer_ic37_41_cpi,88.137025
Luxembourg,LUX,2004-Q2,reer_ic37_41_cpi,95.740905
Mexico,MEX,2004-Q2,reer_ic37_41_cpi,110.817545
Netherlands,NLD,2004-Q2,reer_ic37_41_cpi,104.901085
New Zealand,NZL,2004-Q2,reer_ic37_41_cpi,86.517735
Norway,NOR,2004-Q2,reer_ic37_41_cpi,108.881835
Poland,POL,2004-Q2,reer_ic37_41_cpi,87.35426
Portugal,PRT,2004-Q2,reer_ic37_41_cpi,104.870315
Slovakia,SVK,2004-Q2,reer_ic37_41_cpi,75.087175
Slovenia,SVN,2004-Q2,reer_ic37_41_cpi,99.68852000000001
South Korea,KOR,2004-Q2,reer_ic37_41_cpi,90.226865
Spain,ESP,2004-Q2,reer_ic37_41_cpi,100.40627
Sweden,SWE,2004-Q2,reer_ic37_41_cpi,110.18051
Switzerland,CHE,2004-Q2,reer_ic37_41_cpi,85.155805
Turkey,TUR,2004-Q2,reer_ic37_41_cpi,89.65574000000001
United Kingdom,GBR,2004-Q2,reer_ic37_41_cpi,108.046615
United States,USA,2004-Q2,reer_ic37_41_cpi,94.88734
Australia,AUS,2004-Q3,reer_ic37_41_cpi,83.099725
Austria,AUT,2004-Q3,reer_ic37_41_cpi,101.535825
Belgium,BEL,2004-Q3,reer_ic37_41_cpi,100.31833
Canada,CAN,2004-Q3,reer_ic37_41_cpi,98.69597999999999
Czechia,CZE,2004-Q3,reer_ic37_41_cpi,86.71481499999999
Denmark,DNK,2004-Q3,reer_ic37_41_cpi,103.707245
Estonia,EST,2004-Q3,reer_ic37_41_cpi,83.00707
Finland,FIN,2004-Q3,reer_ic37_41_cpi,103.103355
France,FRA,2004-Q3,reer_ic37_41_cpi,107.71752000000001
Germany,DEU,2004-Q3,reer_ic37_41_cpi,107.798495
Hungary,HUN,2004-Q3,reer_ic37_41_cpi,104.33041499999999
