Pays,iso3,date,indicator,value
Costa Rica,CRI,1972-Q4,exchange_rate_lcu_per_usd,6.634999999
Denmark,DNK,1972-Q4,exchange_rate_lcu_per_usd,6.94929166566666
Finland,FIN,1972-Q4,exchange_rate_lcu_per_usd,0.697363205623325
France,FRA,1972-Q4,exchange_rate_lcu_per_usd,0.769035853819781
Germany,DEU,1972-Q4,exchange_rate_lcu_per_usd,1.63032659569936
Greece,GRC,1972-Q4,exchange_rate_lcu_per_usd,0.088041966259721
Hungary,HUN,1972-Q4,exchange_rate_lcu_per_usd,55.259999999
Iceland,ISL,1972-Q4,exchange_rate_lcu_per_usd,0.882603545953388
Ireland,IRL,1972-Q4,exchange_rate_lcu_per_usd,0.508391015244485
Israel,ISR,1972-Q4,exchange_rate_lcu_per_usd,4.17979671411e-4
Italy,ITA,1972-Q4,exchange_rate_lcu_per_usd,0.301206701544421
Japan,JPN,1972-Q4,exchange_rate_lcu_per_usd,303.172499999
Luxembourg,LUX,1972-Q4,exchange_rate_lcu_per_usd,1.09109302036776
Mexico,MEX,1972-Q4,exchange_rate_lcu_per_usd,0.01250002303792
Netherlands,NLD,1972-Q4,exchange_rate_lcu_per_usd,1.45640760308752
New Zealand,NZL,1972-Q4,exchange_rate_lcu_per_usd,0.836680053547523
Norway,NOR,1972-Q4,exchange_rate_lcu_per_usd,6.58824917226787
Poland,POL,1972-Q4,exchange_rate_lcu_per_usd,3.679999999e-4
Portugal,PRT,1972-Q4,exchange_rate_lcu_per_usd,0.134941873417564
South Korea,KOR,1972-Q4,exchange_rate_lcu_per_usd,392.894166666666
Spain,ESP,1972-Q4,exchange_rate_lcu_per_usd,0.386278993821095
Sweden,SWE,1972-Q4,exchange_rate_lcu_per_usd,4.7624166656666604
Switzerland,CHE,1972-Q4,exchange_rate_lcu_per_usd,3.819249999
Turkey,TUR,1972-Q4,exchange_rate_lcu_per_usd,1.415e-5
United Kingdom,GBR,1972-Q4,exchange_rate_lcu_per_usd,0.400390461530008
United States,USA,1972-Q4,exchange_rate_lcu_per_usd,1
Australia,AUS,1973-Q4,exchange_rate_lcu_per_usd,0.704113907966658
Austria,AUT,1973-Q4,exchange_rate_lcu_per_usd,1.42293409294007
Belgium,BEL,1973-Q4,exchange_rate_lcu_per_usd,0.966202196807627
Canada,CAN,1973-Q4,exchange_rate_lcu_per_usd,1.00009014
Chile,CHL,1973-Q4,exchange_rate_lcu_per_usd,0.071641908452915
Colombia,COL,1973-Q4,exchange_rate_lcu_per_usd,23.5716666666666
Costa Rica,CRI,1973-Q4,exchange_rate_lcu_per_usd,6.64675833233333
