Pays,iso3,date,indicator,value
Australia,AUS,1970-Q4,gdp_deflator,6.85406552160255
Austria,AUT,1970-Q4,gdp_deflator,21.9167830167641
Belgium,BEL,1970-Q4,gdp_deflator,19.3724228590579
Canada,CAN,1970-Q4,gdp_deflator,14.6322172477305
Chile,CHL,1970-Q4,gdp_deflator,3.6048040219244e-4
Colombia,COL,1970-Q4,gdp_deflator,0.096098392566238
Costa Rica,CRI,1970-Q4,gdp_deflator,0.135658660941024
Denmark,DNK,1970-Q4,gdp_deflator,13.8212607285642
Finland,FIN,1970-Q4,gdp_deflator,10.6208027033242
France,FRA,1970-Q4,gdp_deflator,14.5898813226527
Germany,DEU,1970-Q4,gdp_deflator,29.3181944000917
Greece,GRC,1970-Q4,gdp_deflator,1.35756408123082
Hungary,HUN,1970-Q4,gdp_deflator,2.04128044957359
Iceland,ISL,1970-Q4,gdp_deflator,0.0787843628423749
Ireland,IRL,1970-Q4,gdp_deflator,6.83453774359152
Israel,ISR,1970-Q4,gdp_deflator,0.00127097924191242
Italy,ITA,1970-Q4,gdp_deflator,4.52145329581503
Japan,JPN,1970-Q4,gdp_deflator,43.4302217469773
Luxembourg,LUX,1970-Q4,gdp_deflator,15.4353350247897
Mexico,MEX,1970-Q4,gdp_deflator,0.00802771267400074
Netherlands,NLD,1970-Q4,gdp_deflator,22.5264482784106
New Zealand,NZL,1970-Q4,gdp_deflator,6.0326180013897
Norway,NOR,1970-Q4,gdp_deflator,10.334748207748
Portugal,PRT,1970-Q4,gdp_deflator,1.76928272972798
South Korea,KOR,1970-Q4,gdp_deflator,3.65794683569577
Spain,ESP,1970-Q4,gdp_deflator,4.63694482035839
Sweden,SWE,1970-Q4,gdp_deflator,10.594283233889
Switzerland,CHE,1970-Q4,gdp_deflator,34.3807412828331
Turkey,TUR,1970-Q4,gdp_deflator,9.45109029417996e-5
United Kingdom,GBR,1970-Q4,gdp_deflator,6.76480144762353
United States,USA,1970-Q4,gdp_deflator,19.1613479972459
Australia,AUS,1971-Q4,gdp_deflator,7.20948188089876
Austria,AUT,1971-Q4,gdp_deflator,23.2765820257687
Belgium,BEL,1971-Q4,gdp_deflator,20.4104394546988
Canada,CAN,1971-Q4,gdp_deflator,15.3537962359109
Chile,CHL,1971-Q4,gdp_deflator,4.2301974662341e-4
Colombia,COL,1971-Q4,gdp_deflator,0.106484130800853
Costa Rica,CRI,1971-Q4,gdp_deflator,0.13897354777287
Denmark,DNK,1971-Q4,gdp_deflator,14.8258458873935
Finland,FIN,1971-Q4,gdp_deflator,11.4029298358624
France,FRA,1971-Q4,gdp_deflator,15.4547157272672
Germany,DEU,1971-Q4,gdp_deflator,31.5526326340885
Greece,GRC,1971-Q4,gdp_deflator,1.3979519220198
Hungary,HUN,1971-Q4,gdp_deflator,2.08567636121916
Iceland,ISL,1971-Q4,gdp_deflator,0.088674318660032
Ireland,IRL,1971-Q4,gdp_deflator,7.55484279580872
Israel,ISR,1971-Q4,gdp_deflator,0.00145434013746532
Italy,ITA,1971-Q4,gdp_deflator,4.84604117654429
Japan,JPN,1971-Q4,gdp_deflator,45.6414071832621
Luxembourg,LUX,1971-Q4,gdp_deflator,15.3096592533006
Mexico,MEX,1971-Q4,gdp_deflator,0.00853816686648242
Netherlands,NLD,1971-Q4,gdp_deflator,24.5065297943785
New Zealand,NZL,1971-Q4,gdp_deflator,6.86996186569101
Norway,NOR,1971-Q4,gdp_deflator,10.9944270402553
