Pays,iso3,date,indicator,value
South Korea,KOR,1966-Q3,final_consumption_expenditure,934770
United Kingdom,GBR,1966-Q3,final_consumption_expenditure,22030
United States,USA,1966-Q3,final_consumption_expenditure,395860.6
Australia,AUS,1966-Q4,final_consumption_expenditure,19026.8
Canada,CAN,1966-Q4,final_consumption_expenditure,72488
South Korea,KOR,1966-Q4,final_consumption_expenditure,1104640
United Kingdom,GBR,1966-Q4,final_consumption_expenditure,22402
United States,USA,1966-Q4,final_consumption_expenditure,408757.1
Australia,AUS,1967-Q1,final_consumption_expenditure,18535.7
Canada,CAN,1967-Q1,final_consumption_expenditure,70347
South Korea,KOR,1967-Q1,final_consumption_expenditure,1064560
United Kingdom,GBR,1967-Q1,final_consumption_expenditure,22691
United States,USA,1967-Q1,final_consumption_expenditure,401839.6
Australia,AUS,1967-Q2,final_consumption_expenditure,19274
Canada,CAN,1967-Q2,final_consumption_expenditure,74484
South Korea,KOR,1967-Q2,final_consumption_expenditure,1086520
United Kingdom,GBR,1967-Q2,final_consumption_expenditure,23028
United States,USA,1967-Q2,final_consumption_expenditure,414466.8
Australia,AUS,1967-Q3,final_consumption_expenditure,19775.4
Canada,CAN,1967-Q3,final_consumption_expenditure,73757
South Korea,KOR,1967-Q3,final_consumption_expenditure,1140640
United Kingdom,GBR,1967-Q3,final_consumption_expenditure,23636
United States,USA,1967-Q3,final_consumption_expenditure,419715.1
Australia,AUS,1967-Q4,final_consumption_expenditure,20890.3
Canada,CAN,1967-Q4,final_consumption_expenditure,79448
South Korea,KOR,1967-Q4,final_consumption_expenditure,1408230
United Kingdom,GBR,1967-Q4,final_consumption_expenditure,24188
United States,USA,1967-Q4,final_consumption_expenditure,433383.6
Australia,AUS,1968-Q1,final_consumption_expenditure,20639.2
Canada,CAN,1968-Q1,final_consumption_expenditure,77761
South Korea,KOR,1968-Q1,final_consumption_expenditure,1404190
United Kingdom,GBR,1968-Q1,final_consumption_expenditure,25153
United States,USA,1968-Q1,final_consumption_expenditure,436981.19999999995
Australia,AUS,1968-Q2,final_consumption_expenditure,21067.2
Canada,CAN,1968-Q2,final_consumption_expenditure,80654
South Korea,KOR,1968-Q2,final_consumption_expenditure,1376910
United Kingdom,GBR,1968-Q2,final_consumption_expenditure,24755
United States,USA,1968-Q2,final_consumption_expenditure,453142.8
Australia,AUS,1968-Q3,final_consumption_expenditure,21285.7
Canada,CAN,1968-Q3,final_consumption_expenditure,81608
South Korea,KOR,1968-Q3,final_consumption_expenditure,1410460
United Kingdom,GBR,1968-Q3,final_consumption_expenditure,25400
United States,USA,1968-Q3,final_consumption_expenditure,465342.6
Australia,AUS,1968-Q4,final_consumption_expenditure,22688.7
Canada,CAN,1968-Q4,final_consumption_expenditure,87888
South Korea,KOR,1968-Q4,final_consumption_expenditure,1636200
United Kingdom,GBR,1968-Q4,final_consumption_expenditure,25953
United States,USA,1968-Q4,final_consumption_expenditure,481371.6
Australia,AUS,1969-Q1,final_consumption_expenditure,22174
Canada,CAN,1969-Q1,final_consumption_expenditure,86015
South Korea,KOR,1969-Q1,final_consumption_expenditure,1712500
United Kingdom,GBR,1969-Q1,final_consumption_expenditure,26453
United States,USA,1969-Q1,final_consumption_expenditure,476552.89999999997
Australia,AUS,1969-Q2,final_consumption_expenditure,23279.6
Canada,CAN,1969-Q2,final_consumption_expenditure,89040
South Korea,KOR,1969-Q2,final_consumption_expenditure,1722010
United Kingdom,GBR,1969-Q2,final_consumption_expenditure,26789
United States,USA,1969-Q2,final_consumption_expenditure,492949.8
Australia,AUS,1969-Q3,final_consumption_expenditure,23765.3
Canada,CAN,1969-Q3,final_consumption_expenditure,89533
South Korea,KOR,1969-Q3,final_consumption_expenditure,1793740
United Kingdom,GBR,1969-Q3,final_consumption_expenditure,27091
United States,USA,1969-Q3,final_consumption_expenditure,501458.5
Australia,AUS,1969-Q4,final_consumption_expenditure,25312.3
Canada,CAN,1969-Q4,final_consumption_expenditure,95929
South Korea,KOR,1969-Q4,final_consumption_expenditure,2080400
United Kingdom,GBR,1969-Q4,final_consumption_expenditure,27854
United States,USA,1969-Q4,final_consumption_expenditure,519393.1
Australia,AUS,1970-Q1,final_consumption_expenditure,24594.8
Canada,CAN,1970-Q1,final_consumption_expenditure,92944
South Korea,KOR,1970-Q1,final_consumption_expenditure,3059000
United Kingdom,GBR,1970-Q1,final_consumption_expenditure,28440
United States,USA,1970-Q1,final_consumption_expenditure,719354.4
Australia,AUS,1970-Q2,final_consumption_expenditure,25828
Canada,CAN,1970-Q2,final_consumption_expenditure,96324
South Korea,KOR,1970-Q2,final_consumption_expenditure,3295300
United Kingdom,GBR,1970-Q2,final_consumption_expenditure,29366
United States,USA,1970-Q2,final_consumption_expenditure,736496.8
Australia,AUS,1970-Q3,final_consumption_expenditure,26333.7
Canada,CAN,1970-Q3,final_consumption_expenditure,96480
South Korea,KOR,1970-Q3,final_consumption_expenditure,3445300
United Kingdom,GBR,1970-Q3,final_consumption_expenditure,30251
United States,USA,1970-Q3,final_consumption_expenditure,749793.4
Australia,AUS,1970-Q4,final_consumption_expenditure,28135.3
Canada,CAN,1970-Q4,final_consumption_expenditure,102431
South Korea,KOR,1970-Q4,final_consumption_expenditure,3757900
United Kingdom,GBR,1970-Q4,final_consumption_expenditure,31128
United States,USA,1970-Q4,final_consumption_expenditure,766823.6
Australia,AUS,1971-Q1,final_consumption_expenditure,27437.2
Canada,CAN,1971-Q1,final_consumption_expenditure,98016
South Korea,KOR,1971-Q1,final_consumption_expenditure,3944600
United Kingdom,GBR,1971-Q1,final_consumption_expenditure,31842
United States,USA,1971-Q1,final_consumption_expenditure,773400.6
Australia,AUS,1971-Q2,final_consumption_expenditure,28712.5
Canada,CAN,1971-Q2,final_consumption_expenditure,105051
South Korea,KOR,1971-Q2,final_consumption_expenditure,4160000
United Kingdom,GBR,1971-Q2,final_consumption_expenditure,33275
United States,USA,1971-Q2,final_consumption_expenditure,797269.7
Australia,AUS,1971-Q3,final_consumption_expenditure,29732.1
Canada,CAN,1971-Q3,final_consumption_expenditure,106156
South Korea,KOR,1971-Q3,final_consumption_expenditure,4415000
United Kingdom,GBR,1971-Q3,final_consumption_expenditure,34190
United States,USA,1971-Q3,final_consumption_expenditure,810289.9
Australia,AUS,1971-Q4,final_consumption_expenditure,31189.4
Canada,CAN,1971-Q4,final_consumption_expenditure,114147
South Korea,KOR,1971-Q4,final_consumption_expenditure,4548700
United Kingdom,GBR,1971-Q4,final_consumption_expenditure,35038
United States,USA,1971-Q4,final_consumption_expenditure,836707.9
Australia,AUS,1972-Q1,final_consumption_expenditure,30511.3
Canada,CAN,1972-Q1,final_consumption_expenditure,110804
South Korea,KOR,1972-Q1,final_consumption_expenditure,4806500
United Kingdom,GBR,1972-Q1,final_consumption_expenditure,36311
United States,USA,1972-Q1,final_consumption_expenditure,842857.6
Australia,AUS,1972-Q2,final_consumption_expenditure,31779.1
Canada,CAN,1972-Q2,final_consumption_expenditure,116734
South Korea,KOR,1972-Q2,final_consumption_expenditure,5068700
United Kingdom,GBR,1972-Q2,final_consumption_expenditure,37445
United States,USA,1972-Q2,final_consumption_expenditure,870320.6
Australia,AUS,1972-Q3,final_consumption_expenditure,32588
Canada,CAN,1972-Q3,final_consumption_expenditure,118518
South Korea,KOR,1972-Q3,final_consumption_expenditure,5310400
United Kingdom,GBR,1972-Q3,final_consumption_expenditure,38856
United States,USA,1972-Q3,final_consumption_expenditure,887499.3999999999
Australia,AUS,1972-Q4,final_consumption_expenditure,34460.3
Canada,CAN,1972-Q4,final_consumption_expenditure,127314
South Korea,KOR,1972-Q4,final_consumption_expenditure,5394900
United Kingdom,GBR,1972-Q4,final_consumption_expenditure,40537
United States,USA,1972-Q4,final_consumption_expenditure,922932.1
Australia,AUS,1973-Q1,final_consumption_expenditure,34153.6
Canada,CAN,1973-Q1,final_consumption_expenditure,126702
South Korea,KOR,1973-Q1,final_consumption_expenditure,5697500
United Kingdom,GBR,1973-Q1,final_consumption_expenditure,42713
United States,USA,1973-Q1,final_consumption_expenditure,933153.9
Australia,AUS,1973-Q2,final_consumption_expenditure,36672.1
Canada,CAN,1973-Q2,final_consumption_expenditure,132551
South Korea,KOR,1973-Q2,final_consumption_expenditure,6094900
United Kingdom,GBR,1973-Q2,final_consumption_expenditure,43125
United States,USA,1973-Q2,final_consumption_expenditure,959557.2
Australia,AUS,1973-Q3,final_consumption_expenditure,38158.2
Canada,CAN,1973-Q3,final_consumption_expenditure,134960
South Korea,KOR,1973-Q3,final_consumption_expenditure,6443800
United Kingdom,GBR,1973-Q3,final_consumption_expenditure,44529
United States,USA,1973-Q3,final_consumption_expenditure,977203.8999999999
Australia,AUS,1973-Q4,final_consumption_expenditure,41182.6
Canada,CAN,1973-Q4,final_consumption_expenditure,146202
South Korea,KOR,1973-Q4,final_consumption_expenditure,6739300
United Kingdom,GBR,1973-Q4,final_consumption_expenditure,46213
United States,USA,1973-Q4,final_consumption_expenditure,1006633.2
Australia,AUS,1974-Q1,final_consumption_expenditure,41099.4
Canada,CAN,1974-Q1,final_consumption_expenditure,147323
South Korea,KOR,1974-Q1,final_consumption_expenditure,7863200
United Kingdom,GBR,1974-Q1,final_consumption_expenditure,47970
United States,USA,1974-Q1,final_consumption_expenditure,1008507.3
Australia,AUS,1974-Q2,final_consumption_expenditure,44007.3
Canada,CAN,1974-Q2,final_consumption_expenditure,155943
South Korea,KOR,1974-Q2,final_consumption_expenditure,8801100
United Kingdom,GBR,1974-Q2,final_consumption_expenditure,50331
United States,USA,1974-Q2,final_consumption_expenditure,1050864.2
Australia,AUS,1974-Q3,final_consumption_expenditure,47948.6
Canada,CAN,1974-Q3,final_consumption_expenditure,160885
South Korea,KOR,1974-Q3,final_consumption_expenditure,9353700
United Kingdom,GBR,1974-Q3,final_consumption_expenditure,53390
United States,USA,1974-Q3,final_consumption_expenditure,1083241.7
Australia,AUS,1974-Q4,final_consumption_expenditure,51940.4
Canada,CAN,1974-Q4,final_consumption_expenditure,171073
South Korea,KOR,1974-Q4,final_consumption_expenditure,10023400
United Kingdom,GBR,1974-Q4,final_consumption_expenditure,56863
United States,USA,1974-Q4,final_consumption_expenditure,1108441.2
Australia,AUS,1975-Q1,final_consumption_expenditure,52073.8
Canada,CAN,1975-Q1,final_consumption_expenditure,172414
South Korea,KOR,1975-Q1,final_consumption_expenditure,10977700
United Kingdom,GBR,1975-Q1,final_consumption_expenditure,61325
United States,USA,1975-Q1,final_consumption_expenditure,1118593.6
