Pays,iso3,date,indicator,value
New Zealand,NZL,1967-Q1,trade_balance_usd_billion,-0.016479601
Portugal,PRT,1967-Q1,trade_balance_usd_billion,-0.08502974
South Korea,KOR,1967-Q1,trade_balance_usd_billion,-0.13564352000000002
Spain,ESP,1967-Q1,trade_balance_usd_billion,-0.5458506
Sweden,SWE,1967-Q1,trade_balance_usd_billion,-0.07480692
Switzerland,CHE,1967-Q1,trade_balance_usd_billion,-0.16521346
Turkey,TUR,1967-Q1,trade_balance_usd_billion,-0.04356486
United Kingdom,GBR,1967-Q1,trade_balance_usd_billion,-0.6111084
United States,USA,1967-Q1,trade_balance_usd_billion,1.0473
Australia,AUS,1967-Q2,trade_balance_usd_billion,0.026297874
Austria,AUT,1967-Q2,trade_balance_usd_billion,-0.12547847
Belgium,BEL,1967-Q2,trade_balance_usd_billion,-0.05444003
Canada,CAN,1967-Q2,trade_balance_usd_billion,0.11183217000000001
Denmark,DNK,1967-Q2,trade_balance_usd_billion,-0.14582667
Finland,FIN,1967-Q2,trade_balance_usd_billion,-0.042517449
Germany,DEU,1967-Q2,trade_balance_usd_billion,1.1459913
Greece,GRC,1967-Q2,trade_balance_usd_billion,-0.18885391
Iceland,ISL,1967-Q2,trade_balance_usd_billion,-0.016931841
Ireland,IRL,1967-Q2,trade_balance_usd_billion,-0.06965151
Italy,ITA,1967-Q2,trade_balance_usd_billion,-0.26145821
Japan,JPN,1967-Q2,trade_balance_usd_billion,-0.32865506
Netherlands,NLD,1967-Q2,trade_balance_usd_billion,-0.29018055
New Zealand,NZL,1967-Q2,trade_balance_usd_billion,-0.032436169
Portugal,PRT,1967-Q2,trade_balance_usd_billion,-0.10116102
South Korea,KOR,1967-Q2,trade_balance_usd_billion,-0.12921705
Spain,ESP,1967-Q2,trade_balance_usd_billion,-0.5723166
Sweden,SWE,1967-Q2,trade_balance_usd_billion,0.041764369999999995
Switzerland,CHE,1967-Q2,trade_balance_usd_billion,-0.16579206
Turkey,TUR,1967-Q2,trade_balance_usd_billion,-0.04615999
United Kingdom,GBR,1967-Q2,trade_balance_usd_billion,-0.6004639
United States,USA,1967-Q2,trade_balance_usd_billion,1.2396
Australia,AUS,1967-Q3,trade_balance_usd_billion,-0.034222131
Austria,AUT,1967-Q3,trade_balance_usd_billion,-0.10176886
Belgium,BEL,1967-Q3,trade_balance_usd_billion,-0.032096821
Canada,CAN,1967-Q3,trade_balance_usd_billion,0.011706954
Denmark,DNK,1967-Q3,trade_balance_usd_billion,-0.14896800999999998
Finland,FIN,1967-Q3,trade_balance_usd_billion,-0.034296153
Germany,DEU,1967-Q3,trade_balance_usd_billion,1.041049
Greece,GRC,1967-Q3,trade_balance_usd_billion,-0.15317566999999999
Iceland,ISL,1967-Q3,trade_balance_usd_billion,-0.017975214
Ireland,IRL,1967-Q3,trade_balance_usd_billion,-0.07023789
Italy,ITA,1967-Q3,trade_balance_usd_billion,-0.32394526
Japan,JPN,1967-Q3,trade_balance_usd_billion,-0.28632377
Netherlands,NLD,1967-Q3,trade_balance_usd_billion,-0.23739849
New Zealand,NZL,1967-Q3,trade_balance_usd_billion,0.016309313
Portugal,PRT,1967-Q3,trade_balance_usd_billion,-0.09657123
South Korea,KOR,1967-Q3,trade_balance_usd_billion,-0.17343225
Spain,ESP,1967-Q3,trade_balance_usd_billion,-0.526157
Sweden,SWE,1967-Q3,trade_balance_usd_billion,-0.12300243
Switzerland,CHE,1967-Q3,trade_balance_usd_billion,-0.17343308
Turkey,TUR,1967-Q3,trade_balance_usd_billion,-0.062469037
United Kingdom,GBR,1967-Q3,trade_balance_usd_billion,-0.7428973
United States,USA,1967-Q3,trade_balance_usd_billion,1.1765999999999999
Australia,AUS,1967-Q4,trade_balance_usd_billion,0.050557490999999996
Austria,AUT,1967-Q4,trade_balance_usd_billion,-0.13485629
Belgium,BEL,1967-Q4,trade_balance_usd_billion,-0.07014899
Canada,CAN,1967-Q4,trade_balance_usd_billion,0.22327776
Denmark,DNK,1967-Q4,trade_balance_usd_billion,-0.14910431
Finland,FIN,1967-Q4,trade_balance_usd_billion,-0.038882671
Germany,DEU,1967-Q4,trade_balance_usd_billion,0.9354382
Greece,GRC,1967-Q4,trade_balance_usd_billion,-0.18935279
Iceland,ISL,1967-Q4,trade_balance_usd_billion,-0.014099273
Ireland,IRL,1967-Q4,trade_balance_usd_billion,-0.06471612
Italy,ITA,1967-Q4,trade_balance_usd_billion,-0.35213834
Japan,JPN,1967-Q4,trade_balance_usd_billion,-0.4272057
Netherlands,NLD,1967-Q4,trade_balance_usd_billion,-0.276059
New Zealand,NZL,1967-Q4,trade_balance_usd_billion,0.058854669
Portugal,PRT,1967-Q4,trade_balance_usd_billion,-0.04456205
South Korea,KOR,1967-Q4,trade_balance_usd_billion,-0.2347318
Spain,ESP,1967-Q4,trade_balance_usd_billion,-0.4320099
Sweden,SWE,1967-Q4,trade_balance_usd_billion,-0.024746702
Switzerland,CHE,1967-Q4,trade_balance_usd_billion,-0.11478172
Turkey,TUR,1967-Q4,trade_balance_usd_billion,-0.051703610000000004
United Kingdom,GBR,1967-Q4,trade_balance_usd_billion,-1.3123890999999999
United States,USA,1967-Q4,trade_balance_usd_billion,0.6198
Australia,AUS,1968-Q1,trade_balance_usd_billion,-0.12840416999999998
Austria,AUT,1968-Q1,trade_balance_usd_billion,-0.15563775
Belgium,BEL,1968-Q1,trade_balance_usd_billion,-0.026699933999999998
Canada,CAN,1968-Q1,trade_balance_usd_billion,0.21785181999999997
Denmark,DNK,1968-Q1,trade_balance_usd_billion,-0.11953781
Finland,FIN,1968-Q1,trade_balance_usd_billion,0.0041839442
Germany,DEU,1968-Q1,trade_balance_usd_billion,1.0713007
Greece,GRC,1968-Q1,trade_balance_usd_billion,-0.17743567000000002
Iceland,ISL,1968-Q1,trade_balance_usd_billion,-0.012930323
Ireland,IRL,1968-Q1,trade_balance_usd_billion,-0.08414869
Italy,ITA,1968-Q1,trade_balance_usd_billion,0.10524919
Japan,JPN,1968-Q1,trade_balance_usd_billion,-0.24052948
Netherlands,NLD,1968-Q1,trade_balance_usd_billion,-0.28303979
New Zealand,NZL,1968-Q1,trade_balance_usd_billion,0.020308336
Portugal,PRT,1968-Q1,trade_balance_usd_billion,-0.07965471
South Korea,KOR,1968-Q1,trade_balance_usd_billion,-0.20617606
Spain,ESP,1968-Q1,trade_balance_usd_billion,-0.4784499
Sweden,SWE,1968-Q1,trade_balance_usd_billion,-0.06635197
Switzerland,CHE,1968-Q1,trade_balance_usd_billion,-0.12220966
Turkey,TUR,1968-Q1,trade_balance_usd_billion,-0.0553272
United Kingdom,GBR,1968-Q1,trade_balance_usd_billion,-0.9158322999999999
United States,USA,1968-Q1,trade_balance_usd_billion,0.1612
Australia,AUS,1968-Q2,trade_balance_usd_billion,-0.055620005
Austria,AUT,1968-Q2,trade_balance_usd_billion,-0.10854361000000001
Belgium,BEL,1968-Q2,trade_balance_usd_billion,0.025027
Canada,CAN,1968-Q2,trade_balance_usd_billion,0.3627344
Denmark,DNK,1968-Q2,trade_balance_usd_billion,-0.13599703
Finland,FIN,1968-Q2,trade_balance_usd_billion,-0.008247523000000001
Germany,DEU,1968-Q2,trade_balance_usd_billion,0.9465928
Greece,GRC,1968-Q2,trade_balance_usd_billion,-0.21737926000000002
Iceland,ISL,1968-Q2,trade_balance_usd_billion,-0.013397338
Ireland,IRL,1968-Q2,trade_balance_usd_billion,-0.08328500999999999
Italy,ITA,1968-Q2,trade_balance_usd_billion,-0.13025307
Japan,JPN,1968-Q2,trade_balance_usd_billion,0.002874999999999999
Netherlands,NLD,1968-Q2,trade_balance_usd_billion,-0.21298468999999998
New Zealand,NZL,1968-Q2,trade_balance_usd_billion,0.05220416
Portugal,PRT,1968-Q2,trade_balance_usd_billion,-0.09853904999999999
South Korea,KOR,1968-Q2,trade_balance_usd_billion,-0.2286903
Spain,ESP,1968-Q2,trade_balance_usd_billion,-0.46839929999999996
Sweden,SWE,1968-Q2,trade_balance_usd_billion,-0.035723112
Switzerland,CHE,1968-Q2,trade_balance_usd_billion,-0.1010103
Turkey,TUR,1968-Q2,trade_balance_usd_billion,-0.09390896
United Kingdom,GBR,1968-Q2,trade_balance_usd_billion,-0.9171608
United States,USA,1968-Q2,trade_balance_usd_billion,0.31420000000000003
Australia,AUS,1968-Q3,trade_balance_usd_billion,-0.09094368100000001
Austria,AUT,1968-Q3,trade_balance_usd_billion,-0.14484996
Belgium,BEL,1968-Q3,trade_balance_usd_billion,0.02008683
Canada,CAN,1968-Q3,trade_balance_usd_billion,0.3707546
Denmark,DNK,1968-Q3,trade_balance_usd_billion,-0.12489396999999999
Finland,FIN,1968-Q3,trade_balance_usd_billion,0.026528416
Germany,DEU,1968-Q3,trade_balance_usd_billion,1.110489
Greece,GRC,1968-Q3,trade_balance_usd_billion,-0.22602945000000002
Iceland,ISL,1968-Q3,trade_balance_usd_billion,-0.019445645
Ireland,IRL,1968-Q3,trade_balance_usd_billion,-0.09062921
Italy,ITA,1968-Q3,trade_balance_usd_billion,-0.0833707
Japan,JPN,1968-Q3,trade_balance_usd_billion,0.026960559999999995
Netherlands,NLD,1968-Q3,trade_balance_usd_billion,-0.23973218
New Zealand,NZL,1968-Q3,trade_balance_usd_billion,0.020209914000000002
Portugal,PRT,1968-Q3,trade_balance_usd_billion,-0.07943375999999999
South Korea,KOR,1968-Q3,trade_balance_usd_billion,-0.24094126
Spain,ESP,1968-Q3,trade_balance_usd_billion,-0.4781226
Sweden,SWE,1968-Q3,trade_balance_usd_billion,-0.043585377
Switzerland,CHE,1968-Q3,trade_balance_usd_billion,-0.12381514
Turkey,TUR,1968-Q3,trade_balance_usd_billion,-0.07507442
United Kingdom,GBR,1968-Q3,trade_balance_usd_billion,-0.8530804
United States,USA,1968-Q3,trade_balance_usd_billion,0.471
Australia,AUS,1968-Q4,trade_balance_usd_billion,-0.0027050300000000006
Austria,AUT,1968-Q4,trade_balance_usd_billion,-0.10221125
Belgium,BEL,1968-Q4,trade_balance_usd_billion,-0.053027927
Canada,CAN,1968-Q4,trade_balance_usd_billion,0.27228228
Denmark,DNK,1968-Q4,trade_balance_usd_billion,-0.18235348
Finland,FIN,1968-Q4,trade_balance_usd_billion,0.0210969136
Germany,DEU,1968-Q4,trade_balance_usd_billion,1.4776772
Greece,GRC,1968-Q4,trade_balance_usd_billion,-0.29920568000000003
Iceland,ISL,1968-Q4,trade_balance_usd_billion,-0.0094798941
Ireland,IRL,1968-Q4,trade_balance_usd_billion,-0.10861987000000001
Italy,ITA,1968-Q4,trade_balance_usd_billion,0.0174496
Japan,JPN,1968-Q4,trade_balance_usd_billion,0.13957526
Netherlands,NLD,1968-Q4,trade_balance_usd_billion,-0.20908565
New Zealand,NZL,1968-Q4,trade_balance_usd_billion,0.027707661
Portugal,PRT,1968-Q4,trade_balance_usd_billion,-0.06516079899999999
South Korea,KOR,1968-Q4,trade_balance_usd_billion,-0.31562681
Spain,ESP,1968-Q4,trade_balance_usd_billion,-0.5063297
Sweden,SWE,1968-Q4,trade_balance_usd_billion,-0.06288462
Switzerland,CHE,1968-Q4,trade_balance_usd_billion,-0.1370116
Turkey,TUR,1968-Q4,trade_balance_usd_billion,-0.08224197
United Kingdom,GBR,1968-Q4,trade_balance_usd_billion,-0.7799335000000001
United States,USA,1968-Q4,trade_balance_usd_billion,0.05420000000000001
Australia,AUS,1969-Q1,trade_balance_usd_billion,0.055431696
Austria,AUT,1969-Q1,trade_balance_usd_billion,-0.10143466
Belgium,BEL,1969-Q1,trade_balance_usd_billion,0.05343325
Canada,CAN,1969-Q1,trade_balance_usd_billion,0.19431143
Denmark,DNK,1969-Q1,trade_balance_usd_billion,-0.14560755
Finland,FIN,1969-Q1,trade_balance_usd_billion,-0.0350633973
Germany,DEU,1969-Q1,trade_balance_usd_billion,0.67674974
Greece,GRC,1969-Q1,trade_balance_usd_billion,-0.33502339999999997
Iceland,ISL,1969-Q1,trade_balance_usd_billion,-0.008040066
Ireland,IRL,1969-Q1,trade_balance_usd_billion,-0.10903013
Italy,ITA,1969-Q1,trade_balance_usd_billion,-0.008618949999999998
Japan,JPN,1969-Q1,trade_balance_usd_billion,0.17686193
Netherlands,NLD,1969-Q1,trade_balance_usd_billion,-0.22736964999999998
New Zealand,NZL,1969-Q1,trade_balance_usd_billion,0.05956424
Portugal,PRT,1969-Q1,trade_balance_usd_billion,-0.04521758
South Korea,KOR,1969-Q1,trade_balance_usd_billion,-0.23765279
Spain,ESP,1969-Q1,trade_balance_usd_billion,-0.47729330000000003
Sweden,SWE,1969-Q1,trade_balance_usd_billion,-0.018334668
Switzerland,CHE,1969-Q1,trade_balance_usd_billion,-0.09743969
Turkey,TUR,1969-Q1,trade_balance_usd_billion,-0.09431046
United Kingdom,GBR,1969-Q1,trade_balance_usd_billion,-0.7901293
United States,USA,1969-Q1,trade_balance_usd_billion,-0.0403
Australia,AUS,1969-Q2,trade_balance_usd_billion,0.0258219211
Austria,AUT,1969-Q2,trade_balance_usd_billion,-0.1146403
Belgium,BEL,1969-Q2,trade_balance_usd_billion,-0.080475265
Canada,CAN,1969-Q2,trade_balance_usd_billion,0.13327677
Denmark,DNK,1969-Q2,trade_balance_usd_billion,-0.18355928999999999
Finland,FIN,1969-Q2,trade_balance_usd_billion,-0.0023688206999999996
Germany,DEU,1969-Q2,trade_balance_usd_billion,1.0900817
Greece,GRC,1969-Q2,trade_balance_usd_billion,-0.23724688
Iceland,ISL,1969-Q2,trade_balance_usd_billion,-0.004830031
Ireland,IRL,1969-Q2,trade_balance_usd_billion,-0.13744052
Italy,ITA,1969-Q2,trade_balance_usd_billion,-0.05596421299999999
Japan,JPN,1969-Q2,trade_balance_usd_billion,0.38157050000000003
Netherlands,NLD,1969-Q2,trade_balance_usd_billion,-0.25904753
New Zealand,NZL,1969-Q2,trade_balance_usd_billion,0.044056546
Portugal,PRT,1969-Q2,trade_balance_usd_billion,-0.06957487999999999
South Korea,KOR,1969-Q2,trade_balance_usd_billion,-0.26731627
Spain,ESP,1969-Q2,trade_balance_usd_billion,-0.56413
Sweden,SWE,1969-Q2,trade_balance_usd_billion,-0.08367401599999999
Switzerland,CHE,1969-Q2,trade_balance_usd_billion,-0.14603279
Turkey,TUR,1969-Q2,trade_balance_usd_billion,-0.05777894
United Kingdom,GBR,1969-Q2,trade_balance_usd_billion,-0.5798506
United States,USA,1969-Q2,trade_balance_usd_billion,0.17409999999999998
Australia,AUS,1969-Q3,trade_balance_usd_billion,0.10174678000000001
Austria,AUT,1969-Q3,trade_balance_usd_billion,-0.10403565000000001
Belgium,BEL,1969-Q3,trade_balance_usd_billion,6.54592299999999e-4
Canada,CAN,1969-Q3,trade_balance_usd_billion,0.13406605
Denmark,DNK,1969-Q3,trade_balance_usd_billion,-0.2399768
Finland,FIN,1969-Q3,trade_balance_usd_billion,0.015458771
Germany,DEU,1969-Q3,trade_balance_usd_billion,1.0602889
Greece,GRC,1969-Q3,trade_balance_usd_billion,-0.22683039
Iceland,ISL,1969-Q3,trade_balance_usd_billion,-0.001808592
Ireland,IRL,1969-Q3,trade_balance_usd_billion,-0.12961011
Italy,ITA,1969-Q3,trade_balance_usd_billion,-0.19872282
Japan,JPN,1969-Q3,trade_balance_usd_billion,0.18613983
Netherlands,NLD,1969-Q3,trade_balance_usd_billion,-0.23339795000000002
New Zealand,NZL,1969-Q3,trade_balance_usd_billion,0.052821030000000005
Portugal,PRT,1969-Q3,trade_balance_usd_billion,-0.07685094
South Korea,KOR,1969-Q3,trade_balance_usd_billion,-0.37739139
Spain,ESP,1969-Q3,trade_balance_usd_billion,-0.6245109
Sweden,SWE,1969-Q3,trade_balance_usd_billion,-0.07428197
Switzerland,CHE,1969-Q3,trade_balance_usd_billion,-0.17226665
Turkey,TUR,1969-Q3,trade_balance_usd_billion,-0.06543716
United Kingdom,GBR,1969-Q3,trade_balance_usd_billion,-0.4292505
United States,USA,1969-Q3,trade_balance_usd_billion,0.5744
Australia,AUS,1969-Q4,trade_balance_usd_billion,0.067827371
Austria,AUT,1969-Q4,trade_balance_usd_billion,-0.09742239
Belgium,BEL,1969-Q4,trade_balance_usd_billion,0.051491619
Canada,CAN,1969-Q4,trade_balance_usd_billion,0.22250135000000001
Denmark,DNK,1969-Q4,trade_balance_usd_billion,-0.20240744
Finland,FIN,1969-Q4,trade_balance_usd_billion,-0.018846586999999998
Germany,DEU,1969-Q4,trade_balance_usd_billion,1.1578223
Greece,GRC,1969-Q4,trade_balance_usd_billion,-0.25376042
Iceland,ISL,1969-Q4,trade_balance_usd_billion,-0.0014652625
Ireland,IRL,1969-Q4,trade_balance_usd_billion,-0.12667691
Italy,ITA,1969-Q4,trade_balance_usd_billion,-0.49230599999999997
Japan,JPN,1969-Q4,trade_balance_usd_billion,0.15429134
Netherlands,NLD,1969-Q4,trade_balance_usd_billion,-0.31044978
New Zealand,NZL,1969-Q4,trade_balance_usd_billion,0.06436805
Portugal,PRT,1969-Q4,trade_balance_usd_billion,-0.17214611
South Korea,KOR,1969-Q4,trade_balance_usd_billion,-0.319911
Spain,ESP,1969-Q4,trade_balance_usd_billion,-0.6674972
Sweden,SWE,1969-Q4,trade_balance_usd_billion,-0.0375272106
Switzerland,CHE,1969-Q4,trade_balance_usd_billion,-0.23189741
Turkey,TUR,1969-Q4,trade_balance_usd_billion,-0.056254570000000004
United Kingdom,GBR,1969-Q4,trade_balance_usd_billion,-0.52783353
United States,USA,1969-Q4,trade_balance_usd_billion,0.5691999999999999
Australia,AUS,1970-Q1,trade_balance_usd_billion,0.11590734
Austria,AUT,1970-Q1,trade_balance_usd_billion,-0.12944154
Belgium,BEL,1970-Q1,trade_balance_usd_billion,0.08670378
Canada,CAN,1970-Q1,trade_balance_usd_billion,0.6013843999999999
Denmark,DNK,1970-Q1,trade_balance_usd_billion,-0.23936674
Finland,FIN,1970-Q1,trade_balance_usd_billion,-0.037462604
France,FRA,1970-Q1,trade_balance_usd_billion,0.09782576000000001
Germany,DEU,1970-Q1,trade_balance_usd_billion,0.8499913
Greece,GRC,1970-Q1,trade_balance_usd_billion,-0.34858069999999997
Iceland,ISL,1970-Q1,trade_balance_usd_billion,-2.441469999999999e-4
Ireland,IRL,1970-Q1,trade_balance_usd_billion,-0.09500954
Italy,ITA,1970-Q1,trade_balance_usd_billion,-0.3817221
Japan,JPN,1970-Q1,trade_balance_usd_billion,0.08745624999999999
Netherlands,NLD,1970-Q1,trade_balance_usd_billion,-0.29796391
New Zealand,NZL,1970-Q1,trade_balance_usd_billion,0.052103460000000004
Portugal,PRT,1970-Q1,trade_balance_usd_billion,-0.13726422
South Korea,KOR,1970-Q1,trade_balance_usd_billion,-0.2571688
Spain,ESP,1970-Q1,trade_balance_usd_billion,-0.6382745999999999
Sweden,SWE,1970-Q1,trade_balance_usd_billion,-0.15505996
Switzerland,CHE,1970-Q1,trade_balance_usd_billion,-0.31446033
Turkey,TUR,1970-Q1,trade_balance_usd_billion,-0.1303111
United Kingdom,GBR,1970-Q1,trade_balance_usd_billion,-0.5660488
United States,USA,1970-Q1,trade_balance_usd_billion,0.6062
Australia,AUS,1970-Q2,trade_balance_usd_billion,0.09343666
Austria,AUT,1970-Q2,trade_balance_usd_billion,-0.16196614
Belgium,BEL,1970-Q2,trade_balance_usd_billion,0.07958859
Canada,CAN,1970-Q2,trade_balance_usd_billion,0.5828064
Denmark,DNK,1970-Q2,trade_balance_usd_billion,-0.29150223
Finland,FIN,1970-Q2,trade_balance_usd_billion,-0.06021547
France,FRA,1970-Q2,trade_balance_usd_billion,0.014126040000000001
Germany,DEU,1970-Q2,trade_balance_usd_billion,1.032913
Greece,GRC,1970-Q2,trade_balance_usd_billion,-0.29515267
Iceland,ISL,1970-Q2,trade_balance_usd_billion,0.0030223598
Ireland,IRL,1970-Q2,trade_balance_usd_billion,-0.13248836
Italy,ITA,1970-Q2,trade_balance_usd_billion,-0.4484588
Japan,JPN,1970-Q2,trade_balance_usd_billion,0.12926265
Netherlands,NLD,1970-Q2,trade_balance_usd_billion,-0.47604480000000005
New Zealand,NZL,1970-Q2,trade_balance_usd_billion,-0.062257132
Portugal,PRT,1970-Q2,trade_balance_usd_billion,-0.12158083
South Korea,KOR,1970-Q2,trade_balance_usd_billion,-0.23474124000000002
Spain,ESP,1970-Q2,trade_balance_usd_billion,-0.5868054
Sweden,SWE,1970-Q2,trade_balance_usd_billion,-0.13388709
Switzerland,CHE,1970-Q2,trade_balance_usd_billion,-0.3240634
Turkey,TUR,1970-Q2,trade_balance_usd_billion,-0.16221412
United Kingdom,GBR,1970-Q2,trade_balance_usd_billion,-0.8894761
United States,USA,1970-Q2,trade_balance_usd_billion,0.9333
Australia,AUS,1970-Q3,trade_balance_usd_billion,0.054279303
Austria,AUT,1970-Q3,trade_balance_usd_billion,-0.18980012000000002
Belgium,BEL,1970-Q3,trade_balance_usd_billion,-0.011477240000000001
Canada,CAN,1970-Q3,trade_balance_usd_billion,0.6798136
Denmark,DNK,1970-Q3,trade_balance_usd_billion,-0.22320732
Finland,FIN,1970-Q3,trade_balance_usd_billion,-0.07436468
France,FRA,1970-Q3,trade_balance_usd_billion,-0.012130748
Germany,DEU,1970-Q3,trade_balance_usd_billion,1.1956334
Greece,GRC,1970-Q3,trade_balance_usd_billion,-0.32060078999999997
Iceland,ISL,1970-Q3,trade_balance_usd_billion,0.00155057348
Ireland,IRL,1970-Q3,trade_balance_usd_billion,-0.1328725
Italy,ITA,1970-Q3,trade_balance_usd_billion,-0.46979781
Japan,JPN,1970-Q3,trade_balance_usd_billion,0.0031674140000000003
Netherlands,NLD,1970-Q3,trade_balance_usd_billion,-0.36364091
New Zealand,NZL,1970-Q3,trade_balance_usd_billion,0.002283564
Portugal,PRT,1970-Q3,trade_balance_usd_billion,-0.23934407000000002
South Korea,KOR,1970-Q3,trade_balance_usd_billion,-0.25739638
Spain,ESP,1970-Q3,trade_balance_usd_billion,-0.545971
Sweden,SWE,1970-Q3,trade_balance_usd_billion,0.025371094
Switzerland,CHE,1970-Q3,trade_balance_usd_billion,-0.31740314000000003
Turkey,TUR,1970-Q3,trade_balance_usd_billion,-0.073971469
United Kingdom,GBR,1970-Q3,trade_balance_usd_billion,-1.0416379
United States,USA,1970-Q3,trade_balance_usd_billion,0.8247
Australia,AUS,1970-Q4,trade_balance_usd_billion,0.05703957
Austria,AUT,1970-Q4,trade_balance_usd_billion,-0.21153686
Belgium,BEL,1970-Q4,trade_balance_usd_billion,0.0030076730000000015
Canada,CAN,1970-Q4,trade_balance_usd_billion,0.8891933000000001
Denmark,DNK,1970-Q4,trade_balance_usd_billion,-0.27712275
Finland,FIN,1970-Q4,trade_balance_usd_billion,-0.1406335
France,FRA,1970-Q4,trade_balance_usd_billion,-0.026660490000000002
Germany,DEU,1970-Q4,trade_balance_usd_billion,1.1560538999999999
Greece,GRC,1970-Q4,trade_balance_usd_billion,-0.35965813999999996
Iceland,ISL,1970-Q4,trade_balance_usd_billion,-0.012151104
Ireland,IRL,1970-Q4,trade_balance_usd_billion,-0.14077093
Italy,ITA,1970-Q4,trade_balance_usd_billion,-0.46668878999999996
Japan,JPN,1970-Q4,trade_balance_usd_billion,0.16300642999999998
Netherlands,NLD,1970-Q4,trade_balance_usd_billion,-0.5009463000000001
New Zealand,NZL,1970-Q4,trade_balance_usd_billion,-0.00880591
Portugal,PRT,1970-Q4,trade_balance_usd_billion,-0.11470554
South Korea,KOR,1970-Q4,trade_balance_usd_billion,-0.3917227
Spain,ESP,1970-Q4,trade_balance_usd_billion,-0.5770245
Sweden,SWE,1970-Q4,trade_balance_usd_billion,0.030339031000000002
Switzerland,CHE,1970-Q4,trade_balance_usd_billion,-0.3751548
Turkey,TUR,1970-Q4,trade_balance_usd_billion,-0.044136397
United Kingdom,GBR,1970-Q4,trade_balance_usd_billion,-0.8003584
United States,USA,1970-Q4,trade_balance_usd_billion,0.42869999999999997
Australia,AUS,1971-Q1,trade_balance_usd_billion,0.0774768
Austria,AUT,1971-Q1,trade_balance_usd_billion,-0.22668752
Belgium,BEL,1971-Q1,trade_balance_usd_billion,-0.04275668
Canada,CAN,1971-Q1,trade_balance_usd_billion,0.7223941
Denmark,DNK,1971-Q1,trade_balance_usd_billion,-0.28173507
Finland,FIN,1971-Q1,trade_balance_usd_billion,-0.074492266
France,FRA,1971-Q1,trade_balance_usd_billion,0.29901473
Germany,DEU,1971-Q1,trade_balance_usd_billion,1.0340259
Greece,GRC,1971-Q1,trade_balance_usd_billion,-0.23454914
Iceland,ISL,1971-Q1,trade_balance_usd_billion,-0.015228589
Ireland,IRL,1971-Q1,trade_balance_usd_billion,-0.16190976
Italy,ITA,1971-Q1,trade_balance_usd_billion,-0.44418994
Japan,JPN,1971-Q1,trade_balance_usd_billion,0.5729915999999999
Netherlands,NLD,1971-Q1,trade_balance_usd_billion,-0.3981924
New Zealand,NZL,1971-Q1,trade_balance_usd_billion,-0.03273709600000001
Portugal,PRT,1971-Q1,trade_balance_usd_billion,-0.12216302
South Korea,KOR,1971-Q1,trade_balance_usd_billion,-0.31460773000000003
Spain,ESP,1971-Q1,trade_balance_usd_billion,-0.5079366000000001
Sweden,SWE,1971-Q1,trade_balance_usd_billion,0.11444574
Switzerland,CHE,1971-Q1,trade_balance_usd_billion,-0.34516948999999997
Turkey,TUR,1971-Q1,trade_balance_usd_billion,-0.16195020999999998
United Kingdom,GBR,1971-Q1,trade_balance_usd_billion,-1.0638448
United States,USA,1971-Q1,trade_balance_usd_billion,0.2928
Australia,AUS,1971-Q2,trade_balance_usd_billion,0.16823427
Austria,AUT,1971-Q2,trade_balance_usd_billion,-0.26312049
Belgium,BEL,1971-Q2,trade_balance_usd_billion,-0.017017410000000004
Canada,CAN,1971-Q2,trade_balance_usd_billion,0.5418146
Denmark,DNK,1971-Q2,trade_balance_usd_billion,-0.21766972
Finland,FIN,1971-Q2,trade_balance_usd_billion,-0.10888666999999999
France,FRA,1971-Q2,trade_balance_usd_billion,0.21083938000000002
Germany,DEU,1971-Q2,trade_balance_usd_billion,1.054186
Greece,GRC,1971-Q2,trade_balance_usd_billion,-0.47067321
Iceland,ISL,1971-Q2,trade_balance_usd_billion,-0.011471433999999999
Ireland,IRL,1971-Q2,trade_balance_usd_billion,-0.12530322
Italy,ITA,1971-Q2,trade_balance_usd_billion,-0.24644618
Japan,JPN,1971-Q2,trade_balance_usd_billion,1.0540981999999999
Netherlands,NLD,1971-Q2,trade_balance_usd_billion,-0.4255068
New Zealand,NZL,1971-Q2,trade_balance_usd_billion,0.006281782999999999
Portugal,PRT,1971-Q2,trade_balance_usd_billion,-0.1628926
South Korea,KOR,1971-Q2,trade_balance_usd_billion,-0.3747726
Spain,ESP,1971-Q2,trade_balance_usd_billion,-0.4704708
Sweden,SWE,1971-Q2,trade_balance_usd_billion,0.10731231200000001
Switzerland,CHE,1971-Q2,trade_balance_usd_billion,-0.3822744
Turkey,TUR,1971-Q2,trade_balance_usd_billion,-0.1825919
United Kingdom,GBR,1971-Q2,trade_balance_usd_billion,-0.52341867
United States,USA,1971-Q2,trade_balance_usd_billion,-0.6687
Australia,AUS,1971-Q3,trade_balance_usd_billion,0.21094658
Austria,AUT,1971-Q3,trade_balance_usd_billion,-0.265389
Belgium,BEL,1971-Q3,trade_balance_usd_billion,0.14233421000000002
Canada,CAN,1971-Q3,trade_balance_usd_billion,0.5885302
Denmark,DNK,1971-Q3,trade_balance_usd_billion,-0.19598048
Finland,FIN,1971-Q3,trade_balance_usd_billion,-0.10083788
France,FRA,1971-Q3,trade_balance_usd_billion,0.26178953
Germany,DEU,1971-Q3,trade_balance_usd_billion,1.3813317999999999
Greece,GRC,1971-Q3,trade_balance_usd_billion,-0.31429355
